house_id,city,sale_date,months_listed,bedrooms,house_type,area,sale_price
1000987,Riverford,2023-01-05,9.1,5.0,Semi-detached,263.2 sq.m.,454251.04
1000988,Silvertown,2023-01-05,9.3,2.0,Terraced,84.8 sq.m.,239530.11
1000989,Poppleton,2023-01-05,,,Terraced,273.1 sq.m.,445696.35
1000990,Teasdale,2023-01-05,8.3,3.0,nan,126.8 sq.m.,272618.89
1000991,Teasdale,,4.9,4.0,Detached,111.0 sq.m.,304331.6
1000992,Silvertown,2023-01-05,7.8,2.0,nan,116.9 sq.m.,270340.41
1000993,Riverford,2023-01-05,2.0,2.0,Semi,55.3 sq.m.,
1000994,Riverford,2023-01-05,3.0,2.0,Det.,,300625.64
1000995,Silvertown,,11.6,5.0,Semi-detached,75.6 sq.m.,262076.43
1000996,Poppleton,2023-01-05,5.2,5.0,nan,153.8 sq.m.,344759.13
1000997,Silvertown,2023-01-05,9.8,6.0,Det.,,372706.52
1000998,--,2023-01-05,9.8,1.0,Terr.,106.7 sq.m.,240777.31
1000999,Riverford,2023-01-05,8.7,1.0,Det.,138.3 sq.m.,260649.11
1001000,Silvertown,,11.4,2.0,Terr.,280.4 sq.m.,410286.49
1001001,Riverford,2023-01-05,5.6,4.0,nan,221.7 sq.m.,414920.87
1001002,Poppleton,2023-01-05,9.8,6.0,Semi,275.4 sq.m.,491151.71
1001003,Teasdale,2023-01-05,3.0,4.0,nan,297.7 sq.m.,475153.84
1001004,Poppleton,2023-01-05,4.9,5.0,Terr.,289.1 sq.m.,476823.73
1001005,Teasdale,2023-01-05,,3.0,Det.,69.1 sq.m.,228439.37
1001006,Teasdale,2023-01-05,10.2,3.0,Det.,140.1 sq.m.,313446.91
1001007,Poppleton,2023-01-05,2.4,,Terr.,71.2 sq.m.,
1001008,Silvertown,2023-01-05,2.2,2.0,Terraced,,287600.42
1001009,Riverford,2023-01-05,1.5,6.0,Semi,157.2 sq.m.,365201.98
1001010,Silvertown,2023-01-05,4.5,2.0,Detached,95.3 sq.m.,229599.45
1001011,--,2023-01-05,8.5,2.0,Semi-detached,273.3 sq.m.,
1001012,Poppleton,2023-01-05,7.3,1.0,Det.,206.2 sq.m.,330760.06
1001013,Silvertown,,11.8,1.0,Semi-detached,268.9 sq.m.,394936.42
1001014,Teasdale,2023-01-05,4.7,4.0,Detached,174.8 sq.m.,364105.08
1001015,Poppleton,2023-01-05,8.7,1.0,nan,116.4 sq.m.,221875.5
1001016,Silvertown,2023-01-05,8.3,1.0,Semi-detached,249.7 sq.m.,376588.87
1001017,Riverford,2023-01-05,4.8,5.0,Detached,265.4 sq.m.,451761.08
1001018,Poppleton,,5.2,4.0,Terr.,244.4 sq.m.,414720.75
1001019,Silvertown,2023-01-05,7.1,3.0,Terraced,86.9 sq.m.,
1001020,Teasdale,2023-01-05,1.6,,Det.,249.2 sq.m.,398406.61
1001021,Silvertown,2023-01-05,2.7,1.0,Detached,253.7 sq.m.,359869.72
1001022,Poppleton,2023-01-05,10.4,1.0,Semi-detached,156.9 sq.m.,268194.77
1001023,--,2023-01-05,1.8,2.0,Det.,86.2 sq.m.,219992.54
1001024,Poppleton,2023-01-05,3.6,2.0,Terraced,81.9 sq.m.,231597.52
1001025,Riverford,2023-01-05,1.6,3.0,Terr.,138.2 sq.m.,288439.12
1001026,Poppleton,,8.1,,nan,170.3 sq.m.,319841.41
1001027,Poppleton,2023-01-05,3.6,6.0,Det.,200.4 sq.m.,425460.03
1001028,Riverford,2023-01-05,9.8,5.0,nan,84.6 sq.m.,297348.63
1001029,Poppleton,2023-01-05,10.4,2.0,Detached,280.4 sq.m.,406299.4
1001030,Silvertown,2023-01-05,2.3,6.0,Terraced,187.3 sq.m.,404409.63
1001031,Riverford,2023-01-05,8.2,5.0,Semi-detached,173.2 sq.m.,383442.75
1001032,Silvertown,2023-01-05,5.5,1.0,Terraced,107.5 sq.m.,213354.35
1001033,Silvertown,,1.0,1.0,Terraced,228.7 sq.m.,
1001034,Silvertown,,7.6,6.0,Semi,244.1 sq.m.,
1001035,Teasdale,2023-01-05,4.4,3.0,Terraced,104.8 sq.m.,271848.53
1001036,Riverford,2023-01-05,3.3,5.0,Terraced,140.4 sq.m.,337629.63
1001037,Teasdale,2023-01-05,11.5,,Det.,262.6 sq.m.,430475.07
1001038,Silvertown,2023-01-05,1.6,2.0,Semi-detached,168.5 sq.m.,298592.21
1001039,Riverford,,6.0,6.0,Det.,77.5 sq.m.,292959.99
1001040,Riverford,2023-01-05,7.8,6.0,Det.,140.2 sq.m.,357796.49
1001041,Teasdale,2023-01-05,8.2,4.0,Detached,244.7 sq.m.,
1001042,Riverford,2023-01-05,2.3,1.0,Det.,165.1 sq.m.,284033.0
1001043,Teasdale,2023-01-05,3.4,3.0,Semi,187.9 sq.m.,359844.3
1001044,Poppleton,2023-01-05,10.1,4.0,Semi,155.3 sq.m.,346007.47
1001045,Teasdale,2023-01-05,4.2,2.0,nan,106.1 sq.m.,231121.65
1001046,Silvertown,2023-01-05,8.7,3.0,Detached,79.3 sq.m.,251286.47
1001047,Silvertown,2023-01-05,,1.0,nan,85.8 sq.m.,200486.29
1001048,Poppleton,2023-01-05,2.5,4.0,nan,224.0 sq.m.,417707.16
1001049,Silvertown,,8.9,6.0,Terr.,63.5 sq.m.,271391.95
1001050,Poppleton,2023-01-05,7.7,6.0,Semi-detached,195.4 sq.m.,425332.68
1001051,Riverford,2023-01-05,11.2,,Semi-detached,198.5 sq.m.,347274.99
1001052,Poppleton,2023-01-05,6.0,1.0,Det.,86.7 sq.m.,215863.42
1001053,Teasdale,2023-01-05,8.9,4.0,Det.,111.3 sq.m.,296076.3
1001054,--,2023-01-05,5.6,3.0,Terr.,,316518.04
1001055,Riverford,,10.2,4.0,Det.,154.1 sq.m.,337550.44
1001056,Teasdale,2023-01-05,9.5,4.0,Semi-detached,167.4 sq.m.,339920.12
1001057,Riverford,2023-01-05,8.2,4.0,nan,181.9 sq.m.,355933.24
1001058,Riverford,2023-01-05,2.5,1.0,Terraced,167.5 sq.m.,286364.47
1001059,Teasdale,2023-01-05,6.8,4.0,Semi,161.0 sq.m.,341507.13
1001060,Poppleton,2023-01-05,,3.0,Terraced,53.3 sq.m.,206301.78
1001061,--,,10.2,6.0,Terraced,65.0 sq.m.,279838.32
1001062,Teasdale,,6.6,1.0,Semi-detached,201.0 sq.m.,310356.63
1001063,Riverford,2023-01-05,2.9,5.0,Terraced,90.1 sq.m.,300622.45
1001064,Riverford,,9.0,1.0,Terr.,155.9 sq.m.,284893.14
1001065,Teasdale,2023-01-05,5.3,4.0,Detached,163.6 sq.m.,352425.85
1001066,Silvertown,2023-01-05,10.7,5.0,Det.,114.5 sq.m.,299929.65
1001067,Silvertown,2023-01-05,5.2,6.0,Detached,126.5 sq.m.,356561.37
1001068,Riverford,2023-01-05,11.1,2.0,nan,282.9 sq.m.,419802.91
1001069,Silvertown,2023-01-05,4.0,2.0,Semi,73.0 sq.m.,
1001070,Silvertown,2023-01-05,11.7,5.0,Det.,287.8 sq.m.,498530.41
1001071,Silvertown,2023-01-05,2.5,4.0,Terraced,150.1 sq.m.,341185.78
1001072,Silvertown,2023-01-05,8.7,4.0,Semi,148.1 sq.m.,325269.71
1001073,Silvertown,,4.3,3.0,Det.,294.0 sq.m.,452595.81
1001074,--,2023-01-05,10.5,5.0,Terr.,69.3 sq.m.,267495.89
1001075,Riverford,2023-01-05,11.3,6.0,Terr.,169.4 sq.m.,394063.82
1001076,Riverford,2023-01-05,3.2,3.0,Terr.,151.3 sq.m.,306420.51
1001077,Teasdale,2023-01-05,4.2,5.0,Terr.,63.7 sq.m.,254289.58
1001078,Silvertown,2023-01-05,8.4,4.0,Terraced,156.1 sq.m.,347259.13
1001079,Poppleton,2023-01-05,8.2,2.0,Detached,76.1 sq.m.,214789.48
1001080,Teasdale,2023-01-05,6.5,1.0,Det.,244.7 sq.m.,
1001081,Silvertown,2023-01-05,4.5,4.0,Terraced,109.9 sq.m.,297798.08
1001082,Riverford,2023-01-05,4.9,6.0,Terr.,76.6 sq.m.,305058.63
1001083,Poppleton,2023-01-05,7.3,1.0,nan,52.7 sq.m.,158462.42
1001084,Poppleton,2023-01-05,5.6,1.0,Detached,96.9 sq.m.,204737.51
1001085,Riverford,,10.3,4.0,nan,282.3 sq.m.,472202.34
1001086,Teasdale,2023-01-05,10.3,2.0,Semi,71.3 sq.m.,217680.86
1001087,Silvertown,2023-01-05,6.8,6.0,nan,61.2 sq.m.,276628.73
1001088,--,2023-01-05,,3.0,Semi,171.0 sq.m.,332598.96
1001089,Silvertown,2023-01-05,8.4,1.0,Semi,,283988.78
1001090,Poppleton,2023-01-05,9.3,6.0,Terr.,127.2 sq.m.,337678.37
1001091,Teasdale,,4.2,4.0,Semi,237.9 sq.m.,429468.73
1001092,Teasdale,2023-01-05,10.2,2.0,Semi-detached,175.1 sq.m.,304351.25
1001093,Riverford,,4.2,4.0,Det.,147.7 sq.m.,335977.34
1001094,Silvertown,,1.4,3.0,Det.,82.4 sq.m.,249737.87
1001095,Silvertown,2023-01-05,2.1,5.0,Terr.,132.8 sq.m.,341198.13
1001096,Silvertown,2023-01-05,9.1,1.0,Semi-detached,175.9 sq.m.,296816.85
1001097,Silvertown,2023-01-05,9.2,1.0,nan,243.8 sq.m.,
1001098,Teasdale,2023-01-05,3.6,3.0,Terraced,,311183.72
1001099,Riverford,2023-01-05,9.8,4.0,nan,169.2 sq.m.,364115.25
1001100,Silvertown,2023-01-05,8.3,1.0,Terraced,59.4 sq.m.,169162.49
1001101,--,2023-01-05,5.3,6.0,Semi,220.6 sq.m.,444647.22
1001102,Poppleton,2023-01-05,11.7,3.0,Detached,206.5 sq.m.,358287.72
1001103,Poppleton,2023-01-05,7.1,2.0,Terraced,107.9 sq.m.,254382.58
1001104,--,2023-01-05,,2.0,Detached,220.4 sq.m.,374053.91
1001105,Silvertown,2023-01-05,7.8,4.0,Det.,229.6 sq.m.,400665.88
1001106,Riverford,2023-01-05,10.6,1.0,Detached,175.4 sq.m.,
1001107,Teasdale,2023-01-05,11.0,4.0,Det.,202.2 sq.m.,379226.19
1001108,Teasdale,2023-01-05,8.1,6.0,Semi-detached,242.2 sq.m.,462852.46
1001109,Silvertown,2023-01-05,7.0,4.0,Semi-detached,82.8 sq.m.,262096.37
1001110,Poppleton,2023-01-05,9.5,2.0,Terr.,205.9 sq.m.,352546.43
1001111,Silvertown,2023-01-05,4.2,4.0,Terr.,60.0 sq.m.,227246.11
1001112,Silvertown,2023-01-05,8.5,5.0,Semi,220.7 sq.m.,425743.61
1001113,Riverford,2023-01-05,2.9,5.0,Terraced,299.3 sq.m.,506303.81
1001114,Riverford,2023-01-05,5.1,3.0,Semi,289.5 sq.m.,436504.44
1001115,Riverford,2023-01-05,7.1,1.0,Det.,298.6 sq.m.,407809.1
1001116,Silvertown,2023-01-05,7.4,2.0,Semi,53.7 sq.m.,183507.59
1001117,Poppleton,2023-01-05,4.6,3.0,Detached,127.4 sq.m.,301693.65
1001118,Silvertown,2023-01-05,2.7,5.0,Det.,249.3 sq.m.,446037.15
1001119,Silvertown,2023-01-05,4.5,,Terr.,174.7 sq.m.,332270.28
1001120,Poppleton,2023-01-05,11.3,3.0,Semi-detached,92.4 sq.m.,244857.2
1001121,--,2023-01-05,8.3,4.0,Terr.,67.0 sq.m.,238789.15
1001122,Poppleton,2023-01-05,7.3,3.0,Terraced,138.3 sq.m.,287513.21
1001123,Poppleton,2023-01-05,9.6,1.0,Det.,227.7 sq.m.,354479.37
1001124,Teasdale,2023-01-05,3.4,2.0,Det.,296.5 sq.m.,441669.52
1001125,Riverford,,1.7,3.0,Detached,240.8 sq.m.,390072.25
1001126,Silvertown,2023-01-05,5.6,6.0,Terraced,281.0 sq.m.,495824.08
1001127,Riverford,2023-01-05,2.0,3.0,Semi-detached,292.9 sq.m.,453518.61
1001128,Riverford,2023-01-05,3.3,2.0,nan,140.9 sq.m.,289049.74
1001129,Silvertown,2023-01-05,5.0,,Det.,152.3 sq.m.,304265.44
1001130,Teasdale,2023-01-05,9.3,4.0,Det.,220.1 sq.m.,409767.21
1001131,Riverford,2023-01-05,12.0,4.0,Detached,178.1 sq.m.,361401.07
1001132,Silvertown,2023-01-05,11.8,4.0,Semi,128.4 sq.m.,319806.81
1001133,Silvertown,,,6.0,Semi-detached,153.3 sq.m.,379900.2
1001134,Teasdale,2023-01-05,5.9,1.0,Terr.,269.4 sq.m.,402884.64
1001135,Silvertown,2023-01-05,7.8,4.0,Terraced,60.7 sq.m.,
1001136,Poppleton,2023-01-05,11.5,3.0,Det.,64.3 sq.m.,216963.57
1001137,Riverford,2023-01-05,4.5,4.0,Det.,224.9 sq.m.,402677.32
1001138,Riverford,2023-01-05,11.4,6.0,Terr.,88.6 sq.m.,314892.82
1001139,Riverford,,6.9,4.0,Semi-detached,144.0 sq.m.,323619.12
1001140,Poppleton,2023-01-05,11.0,6.0,Semi,263.5 sq.m.,484185.18
1001141,Riverford,2023-01-05,5.1,5.0,Det.,268.5 sq.m.,
1001142,Teasdale,2023-01-05,5.9,4.0,Semi-detached,137.2 sq.m.,330992.03
1001143,Riverford,2023-01-05,,6.0,Terr.,183.8 sq.m.,396038.78
1001144,Silvertown,2023-01-05,3.1,1.0,Detached,77.3 sq.m.,197135.95
1001145,Poppleton,2023-01-05,11.4,5.0,Semi,77.1 sq.m.,275074.32
1001146,Teasdale,2023-01-05,11.5,3.0,Terraced,149.2 sq.m.,
1001147,Teasdale,2023-01-05,1.1,,Det.,150.4 sq.m.,318498.37
1001148,Poppleton,,8.4,4.0,Semi-detached,135.6 sq.m.,322573.28
1001149,Poppleton,,10.5,5.0,Detached,103.2 sq.m.,307407.96
1001150,Teasdale,2023-01-05,2.1,1.0,Terraced,78.6 sq.m.,203609.35
1001151,Poppleton,2023-01-05,8.7,5.0,nan,186.3 sq.m.,381999.84
1001152,Teasdale,2023-01-05,9.5,3.0,Semi-detached,86.4 sq.m.,
1001153,Teasdale,2023-01-05,11.3,5.0,Semi-detached,192.1 sq.m.,391666.46
1001154,Teasdale,2023-01-05,2.7,4.0,Terraced,243.6 sq.m.,415241.64
1001155,Teasdale,2023-01-05,4.6,3.0,Detached,252.1 sq.m.,405072.62
1001156,Silvertown,2023-01-05,1.6,6.0,nan,294.6 sq.m.,524387.82
1001157,Poppleton,2023-01-05,7.1,5.0,Terr.,102.9 sq.m.,306099.22
1001158,Poppleton,2023-01-05,3.5,4.0,Detached,,333198.83
1001159,Silvertown,2023-01-05,5.3,3.0,Semi,155.7 sq.m.,320726.71
1001160,Poppleton,2023-01-05,5.8,4.0,Det.,94.0 sq.m.,
1001161,Silvertown,2023-01-05,,5.0,Terraced,118.5 sq.m.,328646.17
1001162,Riverford,2023-01-05,6.9,5.0,Terr.,268.4 sq.m.,456357.3
1001163,Teasdale,2023-01-05,7.8,1.0,nan,154.9 sq.m.,
1001164,Silvertown,2023-01-05,7.4,5.0,Terraced,273.3 sq.m.,465458.43
1001165,Poppleton,,1.8,5.0,Terraced,63.4 sq.m.,269679.16
1001166,Poppleton,2023-01-05,2.2,6.0,Detached,157.1 sq.m.,386558.51
1001167,Riverford,2023-01-05,4.3,6.0,Det.,124.2 sq.m.,330395.95
1001168,Silvertown,,9.4,3.0,Semi,285.5 sq.m.,443707.35
1001169,Silvertown,2023-01-05,5.3,5.0,Semi-detached,183.9 sq.m.,394802.34
1001170,Teasdale,2023-01-05,6.2,4.0,Semi-detached,291.4 sq.m.,
1001171,--,2023-01-05,2.5,6.0,Terraced,278.1 sq.m.,507256.62
1001172,Teasdale,2023-01-05,9.8,5.0,Det.,255.8 sq.m.,453753.92
1001173,Silvertown,2023-01-05,11.6,4.0,nan,273.4 sq.m.,444881.19
1001174,Teasdale,,8.5,2.0,nan,230.7 sq.m.,374615.64
1001175,Riverford,2023-01-05,9.7,3.0,Terr.,86.2 sq.m.,239968.31
1001176,Teasdale,2023-01-05,5.1,4.0,Detached,255.9 sq.m.,421751.24
1001177,Silvertown,2023-01-05,7.1,1.0,Det.,256.3 sq.m.,388028.34
1001178,Teasdale,2023-01-05,2.4,4.0,Det.,53.5 sq.m.,238990.35
1001179,Riverford,2023-01-05,,3.0,Detached,283.5 sq.m.,457467.66
1001180,--,2023-01-05,6.9,3.0,nan,129.1 sq.m.,297611.29
1001181,Riverford,2023-01-05,4.4,2.0,nan,218.5 sq.m.,364473.13
1001182,Teasdale,,10.9,1.0,nan,230.6 sq.m.,358658.33
1001183,Poppleton,2023-01-05,5.5,1.0,Terraced,285.8 sq.m.,407554.33
1001184,Silvertown,,6.6,3.0,Det.,208.6 sq.m.,373048.61
1001185,Poppleton,,3.4,5.0,Semi-detached,194.6 sq.m.,402199.57
1001186,Teasdale,2023-01-05,3.1,4.0,Detached,,320161.74
1001187,Silvertown,2023-01-05,9.8,1.0,nan,96.9 sq.m.,204566.08
1001188,Riverford,2023-01-05,10.4,3.0,Terr.,243.6 sq.m.,404747.04
1001189,Teasdale,2023-01-05,11.9,3.0,nan,104.0 sq.m.,277977.11
1001190,Silvertown,2023-01-05,7.0,3.0,nan,97.8 sq.m.,251975.05
1001191,Riverford,2023-01-05,1.7,2.0,Semi,288.8 sq.m.,416512.97
1001192,Riverford,2023-01-05,9.0,1.0,Terraced,140.9 sq.m.,264553.99
1001193,Teasdale,,4.6,4.0,Detached,126.7 sq.m.,314396.93
1001194,Silvertown,2023-01-05,8.2,1.0,Semi,81.2 sq.m.,211879.28
1001195,Poppleton,2023-01-05,7.8,1.0,Semi,299.8 sq.m.,414910.04
1001196,--,2023-01-05,4.5,3.0,Terr.,137.9 sq.m.,293743.9
1001197,--,2023-01-05,7.8,4.0,Det.,156.5 sq.m.,326556.3
1001198,Teasdale,2023-01-05,7.4,6.0,Terr.,134.0 sq.m.,
1001199,Silvertown,,5.0,1.0,Det.,164.7 sq.m.,279015.83
1001200,Teasdale,2023-01-05,5.7,6.0,Det.,188.2 sq.m.,412469.23
1001201,Silvertown,2023-01-05,,2.0,Detached,159.0 sq.m.,300797.64
1001202,Silvertown,2023-01-05,3.4,6.0,nan,214.9 sq.m.,438454.13
1001203,Riverford,2023-01-05,5.8,1.0,Detached,208.5 sq.m.,
1001204,Riverford,2023-01-05,2.5,5.0,Terraced,284.5 sq.m.,
1001205,Teasdale,2023-01-05,10.7,5.0,Det.,74.8 sq.m.,287240.92
1001206,Teasdale,2023-01-05,4.9,1.0,Semi,259.3 sq.m.,389866.26
1001207,Riverford,2023-01-05,7.1,1.0,nan,54.1 sq.m.,169304.92
1001208,Silvertown,2023-01-05,7.7,3.0,Semi-detached,75.9 sq.m.,224890.97
1001209,--,2023-01-05,10.4,5.0,Terraced,206.0 sq.m.,416350.28
1001210,Riverford,2023-01-05,6.9,6.0,Detached,208.4 sq.m.,439693.93
1001211,Riverford,2023-01-05,10.7,4.0,Terr.,251.5 sq.m.,434902.6
1001212,Silvertown,2023-01-05,1.8,1.0,Terraced,262.9 sq.m.,377615.09
1001213,Teasdale,2023-01-05,,3.0,Terraced,244.2 sq.m.,413984.02
1001214,Teasdale,2023-01-05,1.3,3.0,nan,78.6 sq.m.,228250.35
1001215,Silvertown,2023-01-05,5.5,1.0,Terraced,287.6 sq.m.,393390.78
1001216,Silvertown,2023-01-05,11.0,3.0,Terraced,248.4 sq.m.,414252.37
1001217,Teasdale,2023-01-05,7.0,1.0,Semi-detached,277.0 sq.m.,408254.08
1001218,Teasdale,2023-01-05,6.2,4.0,Terr.,246.2 sq.m.,435545.76
1001219,Silvertown,2023-01-05,5.0,2.0,Terr.,284.9 sq.m.,418803.79
1001220,--,2023-01-05,9.5,2.0,Terr.,176.9 sq.m.,327625.94
1001221,Silvertown,2023-01-05,4.2,6.0,Det.,214.7 sq.m.,432868.5
1001222,Riverford,2023-01-05,6.6,3.0,Semi,275.7 sq.m.,450651.18
1001223,Poppleton,2023-01-05,6.5,,Terr.,218.3 sq.m.,368881.74
1001224,Riverford,2023-01-05,10.3,5.0,Terraced,,346988.51
1001225,Teasdale,2023-01-05,7.8,,Terraced,58.2 sq.m.,230270.28
1001226,Riverford,2023-01-05,6.7,1.0,Terr.,,262844.77
1001227,Silvertown,2023-01-05,3.0,6.0,nan,260.2 sq.m.,476119.07
1001228,--,2023-01-05,8.3,5.0,Terr.,235.3 sq.m.,433239.44
1001229,Riverford,2023-01-05,9.1,6.0,Terraced,92.6 sq.m.,325365.17
1001230,Poppleton,2023-01-05,4.9,3.0,Det.,157.5 sq.m.,318711.07
1001231,Silvertown,2023-01-05,6.4,6.0,Detached,147.8 sq.m.,
1001232,Silvertown,2023-01-05,5.1,2.0,Detached,148.3 sq.m.,282949.88
1001233,Silvertown,2023-01-05,,4.0,Terr.,283.0 sq.m.,469073.04
1001234,Teasdale,2023-01-05,11.0,,Semi-detached,284.8 sq.m.,447168.75
1001235,Riverford,2023-01-05,6.2,3.0,Terr.,232.0 sq.m.,
1001236,Poppleton,,1.5,2.0,nan,129.5 sq.m.,284065.13
1001237,Riverford,2023-01-05,4.6,2.0,Terr.,107.7 sq.m.,248760.8
1001238,--,2023-01-05,6.7,6.0,Detached,81.6 sq.m.,311388.81
1001239,Silvertown,2023-01-05,10.2,6.0,Terraced,194.2 sq.m.,409650.28
1001240,Poppleton,,7.0,1.0,Terr.,240.5 sq.m.,374794.79
1001241,Teasdale,2023-01-05,8.2,1.0,Terraced,259.3 sq.m.,371018.91
1001242,Teasdale,2023-01-05,8.2,4.0,Terraced,130.6 sq.m.,320698.4
1001243,Poppleton,2023-01-05,6.7,4.0,Semi-detached,56.4 sq.m.,234536.13
1001244,Teasdale,,11.0,3.0,Terraced,,296939.73
1001245,Teasdale,2023-01-05,4.9,1.0,Detached,88.3 sq.m.,193963.46
1001246,Silvertown,,6.4,6.0,Det.,185.9 sq.m.,410408.33
1001247,Silvertown,2023-01-05,7.6,1.0,Det.,192.9 sq.m.,312198.79
1001248,Poppleton,2023-01-05,2.5,5.0,Semi,,336913.31
1001249,Teasdale,2023-01-05,1.8,5.0,nan,295.9 sq.m.,509542.03
1001250,Teasdale,2023-01-05,3.3,4.0,Terr.,244.4 sq.m.,416960.36
1001251,Riverford,2023-01-05,5.0,1.0,nan,213.1 sq.m.,318927.31
1001252,Silvertown,2023-01-05,2.3,2.0,Detached,98.5 sq.m.,236424.9
1001253,Silvertown,2023-01-05,9.9,6.0,Terraced,231.6 sq.m.,440600.7
1001254,Teasdale,2023-01-05,6.3,4.0,Det.,144.5 sq.m.,329354.02
1001255,Riverford,2023-01-05,3.3,3.0,nan,62.9 sq.m.,228816.18
1001256,Silvertown,2023-01-05,10.2,1.0,Detached,85.9 sq.m.,197876.93
1001257,Riverford,2023-01-05,,2.0,Det.,,290238.65
1001258,Silvertown,2023-01-05,,6.0,Terraced,266.7 sq.m.,494689.01
1001259,Riverford,2023-01-05,2.8,5.0,nan,281.8 sq.m.,484406.17
1001260,Silvertown,2023-01-05,1.4,3.0,Det.,85.5 sq.m.,259626.66
1001261,Teasdale,,1.6,6.0,Terr.,95.2 sq.m.,
1001262,Riverford,2023-01-05,3.0,2.0,Terr.,261.2 sq.m.,403823.43
1001263,Riverford,2023-01-05,7.6,3.0,Semi,102.0 sq.m.,249130.4
1001264,Silvertown,2023-01-05,1.2,2.0,Semi,248.9 sq.m.,
1001265,Silvertown,2023-01-05,8.3,3.0,Det.,171.6 sq.m.,321436.22
1001266,Riverford,2023-01-05,1.9,4.0,Detached,102.6 sq.m.,296993.46
1001267,Riverford,2023-01-05,11.9,5.0,Terr.,272.4 sq.m.,487087.71
1001268,Teasdale,2023-01-05,2.9,1.0,Detached,162.7 sq.m.,268584.63
1001269,Silvertown,2023-01-05,7.6,6.0,Detached,124.7 sq.m.,351560.01
1001270,Teasdale,2023-01-05,10.0,2.0,Det.,214.9 sq.m.,342724.84
1001271,Poppleton,2023-01-05,8.3,4.0,Detached,263.7 sq.m.,449727.86
1001272,Teasdale,2023-01-05,9.0,6.0,Terr.,135.7 sq.m.,364847.42
1001273,Silvertown,2023-01-05,6.0,1.0,Terraced,298.7 sq.m.,417932.23
1001274,Riverford,2023-01-05,3.5,4.0,Semi,51.3 sq.m.,221789.69
1001275,Silvertown,2023-01-05,2.2,2.0,Terraced,113.6 sq.m.,243922.33
1001276,Silvertown,2023-01-05,10.5,3.0,Detached,201.5 sq.m.,354060.42
1001277,--,2023-01-05,5.6,5.0,Terraced,179.5 sq.m.,
1001278,Silvertown,2023-01-05,2.1,6.0,Terr.,104.1 sq.m.,315118.22
1001279,Riverford,2023-01-05,7.8,4.0,Terr.,274.6 sq.m.,459016.76
1001280,Teasdale,,,4.0,Detached,,
1001281,Teasdale,,6.5,6.0,Det.,70.9 sq.m.,278720.84
1001282,Riverford,2023-01-05,6.3,3.0,Terraced,81.6 sq.m.,252979.04
1001283,Silvertown,2023-01-05,7.6,4.0,Det.,99.8 sq.m.,
1001284,Riverford,2023-01-05,10.9,4.0,Det.,227.0 sq.m.,412481.3
1001285,Riverford,2023-01-05,8.1,5.0,Semi-detached,166.8 sq.m.,
1001286,Silvertown,2023-01-05,5.1,3.0,Detached,159.0 sq.m.,
1001287,Riverford,2023-01-05,,2.0,Semi,280.6 sq.m.,405977.35
1001288,Silvertown,2023-01-05,3.5,4.0,Terr.,99.5 sq.m.,273687.92
1001289,Silvertown,2023-01-05,9.7,1.0,Terr.,229.3 sq.m.,351342.36
1001290,Riverford,2023-01-05,7.5,3.0,Detached,75.7 sq.m.,222781.68
1001291,Silvertown,2023-01-05,9.4,4.0,nan,196.9 sq.m.,380994.45
1001292,Riverford,2023-01-05,2.1,3.0,nan,101.5 sq.m.,262556.42
1001293,Teasdale,2023-01-05,6.2,6.0,nan,158.4 sq.m.,366308.97
1001294,Poppleton,2023-01-05,10.4,1.0,Semi,199.1 sq.m.,308740.14
1001295,Silvertown,2023-01-05,10.6,3.0,Terr.,129.7 sq.m.,280007.85
1001296,Silvertown,2023-01-05,3.1,4.0,Detached,145.8 sq.m.,336179.19
1001297,Silvertown,2023-01-05,9.7,6.0,Terr.,138.2 sq.m.,358419.86
1001298,Teasdale,2023-01-05,2.3,4.0,Det.,254.8 sq.m.,433153.19
1001299,Teasdale,2023-01-05,,3.0,Terraced,272.4 sq.m.,445458.79
1001300,Silvertown,2023-01-05,8.6,5.0,Terraced,113.3 sq.m.,322109.42
1001301,Poppleton,2023-01-05,5.0,3.0,Terr.,201.0 sq.m.,374027.44
1001302,Silvertown,2023-01-05,8.2,4.0,Semi-detached,287.6 sq.m.,455833.25
1001303,Riverford,2023-01-05,10.4,5.0,Semi,149.6 sq.m.,352303.19
1001304,Teasdale,2023-01-05,5.0,5.0,nan,252.3 sq.m.,440291.65
1001305,Poppleton,2023-01-05,8.5,1.0,Semi,96.5 sq.m.,206157.58
1001306,Teasdale,2023-01-05,5.5,,Semi,103.8 sq.m.,258921.9
1001307,Poppleton,2023-01-05,6.3,4.0,Det.,86.3 sq.m.,271054.64
1001308,Riverford,2023-01-05,7.1,4.0,Semi,52.4 sq.m.,240921.88
1001309,Poppleton,2023-01-05,4.4,2.0,Terraced,229.2 sq.m.,374261.15
1001310,Silvertown,2023-01-05,8.8,5.0,Det.,191.9 sq.m.,
1001311,Poppleton,2023-01-05,10.4,,Detached,108.2 sq.m.,257441.44
1001312,Riverford,2023-01-05,9.2,2.0,Semi,120.9 sq.m.,260623.04
1001313,Poppleton,2023-01-05,8.7,3.0,Semi,104.4 sq.m.,250647.71
1001314,Riverford,2023-01-05,3.4,2.0,Detached,229.1 sq.m.,
1001315,Teasdale,2023-01-05,4.7,6.0,Semi,251.9 sq.m.,471312.7
1001316,Riverford,,8.7,2.0,Detached,193.5 sq.m.,338289.8
